subcategory_id,category_id,cf_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date
subcat8,cat2,68,Burnett-Mora,Quality-focused 24/7 superstructure,6400.0,12129,successful,238,GB,GBP,2020-09-05,2021-07-31
subcat4,cat4,1148,King LLC,Multi-channeled local intranet,1400.0,3496,successful,55,US,USD,2021-01-17,2021-12-30
subcat10,cat6,2489,Miller Ltd,Open-architected mobile emulation,198600.0,97037,failed,1198,US,USD,2020-11-09,2021-10-29
subcat4,cat4,1586,Case LLC,Ameliorated foreground methodology,195900.0,55757,failed,648,US,USD,2020-02-27,2021-02-28
subcat15,cat8,2339,"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,11525,successful,128,AU,AUD,2021-02-24,2021-05-06
subcat4,cat4,1687,"Dean, Fox and Phillips",Extended context-sensitive forecast,25600.0,158669,successful,2144,US,USD,2021-12-02,2021-12-30
subcat8,cat2,1260,Smith-Smith,Total leadingedge neural-net,189000.0,5916,failed,64,US,USD,2021-03-09,2021-05-25
subcat4,cat4,2240,"Smith, Scott and Rodriguez",Organic actuating protocol,94300.0,150806,successful,2693,GB,GBP,2020-04-23,2021-02-23
subcat15,cat8,1762,"White, Robertson and Roberts",Down-sized national software,5100.0,14249,successful,432,US,USD,2020-05-08,2021-05-21
subcat4,cat4,331,Martinez Inc,Organic upward-trending Graphical User Interface,7500.0,5803,failed,62,US,USD,2020-07-04,2021-06-07
subcat4,cat4,1330,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400.0,13205,successful,189,US,USD,2020-11-02,2021-06-02
subcat1,cat1,427,"Martin, Lee and Armstrong",Open-architected incremental ability,1600.0,11108,successful,154,GB,GBP,2020-11-17,2021-08-04
subcat8,cat2,2929,"Dunn, Moreno and Green",Intuitive object-oriented task-force,1900.0,2884,successful,96,US,USD,2021-02-22,2021-02-27
subcat4,cat4,2940,"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900.0,55476,failed,750,US,USD,2021-04-04,2022-01-18
subcat4,cat4,2047,Patterson-Johnson,Grass-roots directional workforce,9500.0,5973,canceled,87,US,USD,2021-08-29,2021-11-30
subcat4,cat4,536,Carlson-Hernandez,Quality-focused real-time solution,59200.0,183756,successful,3063,US,USD,2021-08-20,2022-01-25
subcat4,cat4,238,Parker PLC,Reduced interactive matrix,72100.0,30902,live,278,US,USD,2021-01-04,2021-07-20
subcat11,cat5,30,Yu and Sons,Adaptive context-sensitive architecture,6700.0,5569,failed,105,US,USD,2021-09-27,2021-12-16
subcat20,cat5,1151,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200.0,92824,canceled,1658,US,USD,2021-08-28,2021-09-23
subcat20,cat5,1484,Mack Ltd,Reactive regional access,139000.0,158590,successful,2266,US,USD,2021-01-13,2021-02-15
subcat11,cat5,1941,Lamb-Sanders,Stand-alone reciprocal frame,197700.0,127591,failed,2604,DK,DKK,2021-04-29,2021-12-25
subcat4,cat4,546,Williams-Ramirez,Open-architected 24/7 throughput,8500.0,6750,failed,65,US,USD,2021-01-13,2021-11-03
subcat4,cat4,221,Weaver Ltd,Monitored 24/7 approach,81600.0,9318,failed,94,US,USD,2020-04-11,2021-01-13
subcat7,cat5,2882,Barnes-Williams,Upgradable explicit forecast,8600.0,4832,live,45,US,USD,2021-03-01,2021-12-01
subcat4,cat4,2938,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800.0,19769,failed,257,US,USD,2020-11-07,2021-07-23
subcat4,cat4,785,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400.0,11277,successful,194,CH,CHF,2021-05-07,2021-09-14
subcat9,cat3,2785,"Ramos, Moreno and Lewis",Extended multi-state knowledge user,9200.0,13382,successful,129,CA,CAD,2021-02-12,2021-10-20
subcat4,cat4,876,Harris Inc,Future-proofed modular groupware,14900.0,32986,successful,375,US,USD,2020-06-04,2021-04-21
subcat4,cat4,932,Peters-Nelson,Distributed real-time algorithm,169400.0,81984,failed,2928,CA,CAD,2021-03-14,2021-09-30
subcat2,cat2,507,"Ferguson, Murphy and Bright",Multi-lateral heuristic throughput,192100.0,178483,failed,4697,US,USD,2021-04-24,2021-10-09
subcat12,cat7,1672,Robinson Group,Switchable reciprocal middleware,98700.0,87448,failed,2915,US,USD,2021-01-24,2021-11-23
subcat19,cat6,917,Jordan-Wolfe,Inverse multimedia Graphic Interface,4500.0,1863,failed,18,US,USD,2021-04-09,2021-04-24
subcat1,cat1,2931,Vargas-Cox,Vision-oriented local contingency,98600.0,62174,canceled,723,US,USD,2021-05-05,2021-06-21
subcat4,cat4,2415,Yang and Sons,Reactive 6thgeneration hub,121700.0,59003,failed,602,CH,CHF,2021-04-28,2021-11-20
subcat18,cat2,1805,"Wilson, Wilson and Mathis",Optional asymmetric success,100.0,2,failed,1,US,USD,2021-06-10,2021-10-25
subcat13,cat5,495,"Wang, Koch and Weaver",Digitized analyzing capacity,196700.0,174039,failed,3868,IT,EUR,2021-07-31,2021-12-26
subcat3,cat3,2988,Cisneros Ltd,Vision-oriented regional hub,10000.0,12684,successful,409,US,USD,2020-10-16,2021-08-23
subcat3,cat3,3169,Williams-Jones,Monitored incremental info-mediaries,600.0,14033,successful,234,US,USD,2020-05-05,2021-05-30
subcat17,cat2,467,"Roberts, Hinton and Williams",Programmable static middleware,35000.0,177936,successful,3016,US,USD,2020-07-03,2021-03-30
subcat15,cat8,1551,"Gonzalez, Williams and Benson",Multi-layered bottom-line encryption,6900.0,13212,successful,264,US,USD,2020-07-29,2021-07-02
subcat1,cat1,2467,"Hobbs, Brown and Lee",Vision-oriented systematic Graphical User Interface,118400.0,49879,failed,504,AU,AUD,2021-02-06,2021-06-10
subcat23,cat5,1193,"Russo, Kim and Mccoy",Balanced optimal hardware,10000.0,824,failed,14,US,USD,2020-11-16,2021-09-21
subcat2,cat2,1016,"Howell, Myers and Olson",Self-enabling mission-critical success,52600.0,31594,canceled,390,US,USD,2021-04-23,2021-08-04
subcat5,cat5,313,Bailey and Sons,Grass-roots dynamic emulation,120700.0,57010,failed,750,GB,GBP,2021-06-18,2022-01-02
subcat4,cat4,117,Jensen-Brown,Fundamental disintermediate matrix,9100.0,7438,failed,77,US,USD,2021-03-31,2021-04-10
subcat18,cat2,2747,Smith Group,Right-sized secondary challenge,106800.0,57872,failed,752,DK,DKK,2021-08-26,2021-12-18
subcat4,cat4,1244,Murphy-Farrell,Implemented exuding software,9100.0,8906,failed,131,US,USD,2021-01-22,2021-04-16
subcat4,cat4,564,Everett-Wolfe,Total optimizing software,10000.0,7724,failed,87,US,USD,2020-12-08,2021-06-13
subcat18,cat2,3129,Young PLC,Optional maximized attitude,79400.0,26571,failed,1063,US,USD,2020-05-19,2021-02-05
subcat5,cat5,800,Park-Goodman,Customer-focused impactful extranet,5100.0,12219,successful,272,US,USD,2020-10-28,2021-03-24
subcat4,cat4,1255,"York, Barr and Grant",Cloned bottom-line success,3100.0,1985,canceled,25,US,USD,2020-12-20,2021-02-23
subcat24,cat9,2448,Little Ltd,Decentralized bandwidth-monitored ability,6900.0,12155,successful,419,US,USD,2021-01-24,2021-04-17
subcat4,cat4,578,Brown and Sons,Programmable leadingedge budgetary management,27500.0,5593,failed,76,US,USD,2021-06-07,2022-01-02
subcat4,cat4,418,"Payne, Garrett and Thomas",Upgradable bi-directional concept,48800.0,175020,successful,1621,IT,EUR,2020-12-20,2021-12-14
subcat8,cat2,255,Robinson Group,Re-contextualized homogeneous flexibility,16200.0,75955,successful,1101,US,USD,2020-07-02,2021-05-17
subcat4,cat4,1918,Robinson-Kelly,Monitored bi-directional standardization,97600.0,119127,successful,1073,US,USD,2020-08-28,2021-06-13
subcat4,cat4,2837,Kelly-Colon,Stand-alone grid-enabled leverage,197900.0,110689,failed,4428,AU,AUD,2021-09-17,2021-11-29
subcat8,cat2,842,"Turner, Scott and Gentry",Assimilated regional groupware,5600.0,2445,failed,58,IT,EUR,2021-03-30,2021-12-03
subcat15,cat8,503,Sanchez Ltd,Up-sized 24hour instruction set,170700.0,57250,canceled,1218,US,USD,2021-05-13,2021-08-07
subcat24,cat9,602,Giles-Smith,Right-sized web-enabled intranet,9700.0,11929,successful,331,US,USD,2022-01-31,2022-02-15
subcat15,cat8,1317,Thompson-Moreno,Expanded needs-based orchestration,62300.0,118214,successful,1170,US,USD,2021-03-09,2022-01-11
subcat14,cat6,2071,Murphy-Fox,Organic system-worthy orchestration,5300.0,4432,failed,111,US,USD,2021-06-07,2021-12-26
subcat7,cat5,2773,Rodriguez-Patterson,Inverse static standardization,99500.0,17879,canceled,215,US,USD,2021-02-26,2021-11-22
subcat1,cat1,1814,Davis Ltd,Synchronized motivating solution,1400.0,14511,successful,363,US,USD,2020-10-10,2021-04-04
subcat21,cat7,2600,Nelson-Valdez,Open-source 4thgeneration open system,145600.0,141822,failed,2955,US,USD,2020-02-13,2021-04-05
subcat4,cat4,426,Kelly PLC,Decentralized context-sensitive superstructure,184100.0,159037,failed,1657,US,USD,2021-03-10,2021-07-04
subcat4,cat4,2206,Nguyen and Sons,Compatible 5thgeneration concept,5400.0,8109,successful,103,US,USD,2020-09-12,2021-02-11
subcat4,cat4,2032,Jones PLC,Virtual systemic intranet,2300.0,8244,successful,147,US,USD,2021-01-29,2021-04-08
subcat10,cat6,397,Gilmore LLC,Optimized systemic algorithm,1400.0,7600,successful,110,CA,CAD,2020-12-08,2021-07-16
subcat4,cat4,865,Lee-Cobb,Customizable homogeneous firmware,140000.0,94501,failed,926,CA,CAD,2021-04-13,2022-01-06
subcat9,cat3,3027,"Jones, Wiley and Robbins",Front-line cohesive extranet,7500.0,14381,successful,134,US,USD,2020-10-31,2021-10-21
subcat4,cat4,31,"Martin, Gates and Holt",Distributed holistic neural-net,1500.0,13980,successful,269,US,USD,2021-01-10,2021-04-20
subcat20,cat5,1234,"Bowen, Davies and Burns",Devolved client-server monitoring,2900.0,12449,successful,175,US,USD,2021-01-17,2021-08-13
subcat3,cat3,497,Nguyen Inc,Seamless directional capacity,7300.0,7348,successful,69,US,USD,2020-09-10,2021-06-18
subcat5,cat5,2084,Walsh-Watts,Polarized actuating implementation,3600.0,8158,successful,190,US,USD,2021-10-04,2021-11-23
subcat5,cat5,337,"Ray, Li and Li",Front-line disintermediate hub,5000.0,7119,successful,237,US,USD,2021-02-03,2021-08-13
subcat2,cat2,3182,Murray Ltd,Decentralized 4thgeneration challenge,6000.0,5438,failed,77,GB,GBP,2020-11-18,2021-10-19
subcat4,cat4,1494,Bradford-Silva,Reverse-engineered composite hierarchy,180400.0,115396,failed,1748,US,USD,2020-10-08,2021-06-25
subcat4,cat4,2570,Mora-Bradley,Programmable tangible ability,9100.0,7656,failed,79,US,USD,2021-01-08,2021-07-31
subcat2,cat2,2205,"Cardenas, Thompson and Carey",Configurable full-range emulation,9200.0,12322,successful,196,IT,EUR,2021-04-09,2021-04-19
subcat4,cat4,314,"Lopez, Reid and Johnson",Total real-time hardware,164100.0,96888,failed,889,US,USD,2021-03-21,2021-09-19
subcat6,cat2,1659,Fox-Williams,Profound system-worthy functionalities,128900.0,196960,successful,7295,US,USD,2021-12-14,2022-01-12
subcat9,cat3,1656,"Taylor, Wood and Taylor",Cloned hybrid focus group,42100.0,188057,successful,2893,CA,CAD,2020-07-14,2021-03-10
subcat7,cat5,514,King Inc,Ergonomic dedicated focus group,7400.0,6245,failed,56,US,USD,2020-12-22,2021-09-25
subcat9,cat3,649,"Cole, Petty and Cameron",Realigned zero administration paradigm,100.0,3,failed,1,US,USD,2020-08-11,2021-04-16
subcat4,cat4,1769,Mcclain LLC,Open-source multi-tasking methodology,52000.0,91014,successful,820,US,USD,2021-01-16,2021-09-08
subcat9,cat3,33,Sims-Gross,Object-based attitude-oriented analyzer,8700.0,4710,failed,83,US,USD,2021-03-04,2021-03-26
subcat19,cat6,195,Perez Group,Cross-platform tertiary hub,63400.0,197728,successful,2038,US,USD,2021-04-30,2021-11-02
subcat11,cat5,742,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700.0,10682,successful,116,US,USD,2020-09-04,2021-04-24
subcat10,cat6,2093,Ford LLC,Centralized tangible success,169700.0,168048,failed,2025,GB,GBP,2021-07-31,2021-10-04
subcat3,cat3,1338,Moreno Ltd,Customer-focused multimedia methodology,108400.0,138586,successful,1345,AU,AUD,2021-04-13,2021-05-29
subcat7,cat5,52,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300.0,11579,successful,168,US,USD,2021-03-18,2021-05-16
subcat4,cat4,1651,Ortega LLC,Secured bifurcated intranet,1700.0,12020,successful,137,CH,CHF,2021-04-11,2021-09-06
subcat4,cat4,452,"Silva, Walker and Martin",Grass-roots 4thgeneration product,9800.0,13954,successful,186,IT,EUR,2022-01-14,2022-01-19
subcat4,cat4,1808,"Huynh, Gallegos and Mills",Reduced next generation info-mediaries,4300.0,6358,successful,125,US,USD,2021-04-13,2021-10-07
subcat4,cat4,2288,Anderson LLC,Customizable full-range artificial intelligence,6200.0,1260,failed,14,IT,EUR,2020-05-19,2021-06-22
subcat4,cat4,1855,Garza-Bryant,Programmable leadingedge contingency,800.0,14725,successful,202,US,USD,2021-07-15,2021-11-18
subcat16,cat6,3035,Mays LLC,Multi-layered global groupware,6900.0,11174,successful,103,US,USD,2020-03-13,2021-01-30
subcat2,cat2,2285,Evans-Jones,Switchable methodical superstructure,38500.0,182036,successful,1785,US,USD,2021-03-14,2021-09-21
subcat21,cat7,1203,"Fischer, Torres and Walker",Expanded even-keeled portal,118000.0,28870,failed,656,US,USD,2021-06-15,2021-08-02
subcat4,cat4,2852,"Tapia, Kramer and Hicks",Advanced modular moderator,2000.0,10353,successful,157,US,USD,2021-04-28,2021-08-14
subcat5,cat5,2160,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600.0,13868,successful,555,US,USD,2021-02-20,2022-01-01
subcat9,cat3,113,Reyes PLC,Expanded optimal pricing structure,8300.0,8317,successful,297,US,USD,2020-09-12,2021-04-29
subcat14,cat6,2609,"Pace, Simpson and Watkins",Down-sized uniform ability,6900.0,10557,successful,123,US,USD,2020-12-01,2021-03-21
subcat4,cat4,2529,"Valenzuela, Davidson and Castro",Multi-layered upward-trending conglomeration,8700.0,3227,canceled,38,DK,DKK,2021-04-13,2021-07-09
subcat2,cat2,1780,Dominguez-Owens,Open-architected systematic intranet,123600.0,5429,canceled,60,US,USD,2021-07-15,2021-08-16
subcat5,cat5,1840,Thomas-Simmons,Proactive 24hour frame,48500.0,75906,successful,3036,US,USD,2021-04-09,2021-07-19
subcat4,cat4,2280,Beck-Knight,Exclusive fresh-thinking model,4900.0,13250,successful,144,AU,AUD,2020-11-15,2021-09-13
subcat4,cat4,3150,Mccoy Ltd,Business-focused encompassing intranet,8400.0,11261,successful,121,GB,GBP,2020-10-21,2021-10-10
subcat21,cat7,2490,Dawson-Tyler,Optional 6thgeneration access,193200.0,97369,failed,1596,US,USD,2020-12-07,2021-07-27
subcat4,cat4,3081,Johns-Thomas,Realigned web-enabled functionalities,54300.0,48227,canceled,524,US,USD,2020-11-24,2021-04-06
subcat3,cat3,1954,"Quinn, Cruz and Schmidt",Enterprise-wide multimedia software,8900.0,14685,successful,181,US,USD,2021-04-30,2021-10-19
subcat4,cat4,2560,Stewart Inc,Versatile mission-critical knowledgebase,4200.0,735,failed,10,US,USD,2021-01-23,2021-04-12
subcat7,cat5,1071,Moore Group,Multi-lateral object-oriented open system,5600.0,10397,successful,122,US,USD,2021-12-08,2022-02-01
subcat9,cat3,1649,Carson PLC,Visionary system-worthy attitude,28800.0,118847,successful,1071,CA,CAD,2021-09-04,2022-02-21
subcat3,cat3,685,"Cruz, Hall and Mason",Synergized content-based hierarchy,8000.0,7220,canceled,219,US,USD,2021-06-05,2021-07-07
subcat2,cat2,1069,"Glass, Baker and Jones",Business-focused 24hour access,117000.0,107622,failed,1121,US,USD,2021-05-23,2021-12-30
subcat17,cat2,1277,Marquez-Kerr,Automated hybrid orchestration,15800.0,83267,successful,980,US,USD,2021-03-31,2021-12-31
subcat4,cat4,2764,Stone PLC,Exclusive 5thgeneration leverage,4200.0,13404,successful,536,US,USD,2021-07-12,2021-09-16
subcat15,cat8,959,Caldwell PLC,Grass-roots zero administration alliance,37100.0,131404,successful,1991,US,USD,2020-12-16,2021-03-20
subcat10,cat6,1746,Silva-Hawkins,Proactive heuristic orchestration,7700.0,2533,canceled,29,US,USD,2020-09-20,2021-01-09
subcat8,cat2,2392,Gardner Inc,Function-based systematic Graphical User Interface,3700.0,5028,successful,180,US,USD,2021-07-21,2022-01-02
subcat4,cat4,2762,Garcia Group,Extended zero administration software,74700.0,1557,failed,15,US,USD,2021-03-22,2021-06-15
subcat8,cat2,1699,Meyer-Avila,Multi-tiered discrete support,10000.0,6100,failed,191,US,USD,2020-12-01,2021-05-27
subcat4,cat4,220,"Nelson, Smith and Graham",Phased system-worthy conglomeration,5300.0,1592,failed,16,US,USD,2020-01-14,2021-02-02
subcat4,cat4,285,Garcia Ltd,Balanced mobile alliance,1200.0,14150,successful,130,US,USD,2020-07-11,2021-07-09
subcat6,cat2,2182,West-Stevens,Reactive solution-oriented groupware,1200.0,13513,successful,122,US,USD,2021-03-29,2021-07-14
subcat4,cat4,2244,Clark-Conrad,Exclusive bandwidth-monitored orchestration,3900.0,504,failed,17,US,USD,2021-07-26,2021-09-16
subcat4,cat4,2357,Fitzgerald Group,Intuitive exuding initiative,2000.0,14240,successful,140,US,USD,2020-10-11,2021-11-29
subcat9,cat3,971,"Hill, Mccann and Moore",Streamlined needs-based knowledge user,6900.0,2091,failed,34,US,USD,2020-07-20,2021-06-10
subcat3,cat3,2077,Edwards LLC,Automated system-worthy structure,55800.0,118580,successful,3388,US,USD,2020-12-24,2021-08-05
subcat4,cat4,2197,Greer and Sons,Secured clear-thinking intranet,4900.0,11214,successful,280,US,USD,2021-02-24,2021-04-27
subcat11,cat5,1294,Martinez PLC,Cloned actuating architecture,194900.0,68137,canceled,614,US,USD,2020-07-12,2021-06-19
subcat9,cat3,1111,Hunter-Logan,Down-sized needs-based task-force,8600.0,13527,successful,366,IT,EUR,2020-08-19,2021-04-07
subcat6,cat2,985,Ramos and Sons,Extended responsive Internet solution,100.0,1,failed,1,GB,GBP,2021-06-10,2021-06-27
subcat10,cat6,487,Lane-Barber,Universal value-added moderator,3600.0,8363,successful,270,US,USD,2021-03-07,2021-07-21
subcat4,cat4,1496,Lowery Group,Sharable motivating emulation,5800.0,5362,canceled,114,US,USD,2020-12-23,2021-08-28
subcat15,cat8,3054,Guerrero-Griffin,Networked web-enabled product,4700.0,12065,successful,137,US,USD,2021-06-09,2022-01-07
subcat4,cat4,501,"Perez, Reed and Lee",Advanced dedicated encoding,70400.0,118603,successful,3205,US,USD,2020-08-31,2021-07-08
subcat4,cat4,632,"Chen, Pollard and Clarke",Stand-alone multi-state project,4500.0,7496,successful,288,DK,DKK,2021-03-16,2021-08-09
subcat4,cat4,1253,"Serrano, Gallagher and Griffith",Customizable bi-directional monitoring,1300.0,10037,successful,148,US,USD,2021-01-22,2021-11-07
subcat7,cat5,665,Callahan-Gilbert,Profit-focused motivating function,1400.0,5696,successful,114,US,USD,2020-05-19,2021-03-05
subcat2,cat2,2505,Logan-Miranda,Proactive systemic firmware,29600.0,167005,successful,1518,CA,CAD,2021-11-01,2021-11-09
subcat6,cat2,1519,Rodriguez PLC,Grass-roots upward-trending installation,167500.0,114615,failed,1274,US,USD,2020-01-18,2021-03-13
subcat12,cat7,1920,Smith-Kennedy,Virtual heuristic hub,48300.0,16592,failed,210,IT,EUR,2021-08-20,2021-11-18
subcat2,cat2,2782,Mitchell-Lee,Customizable leadingedge model,2200.0,14420,successful,166,US,USD,2021-07-02,2021-07-21
subcat18,cat2,2089,Davis Ltd,Upgradable uniform service-desk,3500.0,6204,successful,100,AU,AUD,2021-04-21,2021-07-18
subcat4,cat4,2607,Rowland PLC,Inverse client-driven product,5600.0,6338,successful,235,US,USD,2020-07-21,2021-07-14
subcat2,cat2,2464,Shaffer-Mason,Managed bandwidth-monitored system engine,1100.0,8010,successful,148,US,USD,2021-09-26,2021-11-23
subcat8,cat2,335,Matthews LLC,Advanced transitional help-desk,3900.0,8125,successful,198,US,USD,2020-09-04,2021-04-20
subcat23,cat5,1973,Montgomery-Castro,De-engineered disintermediate encryption,43800.0,13653,failed,248,AU,AUD,2021-01-25,2022-01-17
subcat19,cat6,1006,"Hale, Pearson and Jenkins",Upgradable attitude-oriented project,97200.0,55372,failed,513,US,USD,2020-12-16,2021-05-26
subcat4,cat4,2678,Ramirez-Calderon,Fundamental zero tolerance alliance,4800.0,11088,successful,150,US,USD,2020-09-30,2021-08-10
subcat12,cat7,2103,Johnson-Morales,Devolved 24hour forecast,125600.0,109106,failed,3410,US,USD,2021-01-25,2021-01-29
subcat4,cat4,627,Mathis-Rodriguez,User-centric attitude-oriented intranet,4300.0,11642,successful,216,IT,EUR,2021-02-16,2021-06-01
subcat4,cat4,2242,"Smith, Mack and Williams",Self-enabling 5thgeneration paradigm,5600.0,2769,canceled,26,US,USD,2020-07-03,2021-02-13
subcat8,cat2,2711,Johnson-Pace,Persistent 3rdgeneration moratorium,149600.0,169586,successful,5139,US,USD,2021-07-09,2022-01-11
subcat4,cat4,1210,"Meza, Kirby and Patel",Cross-platform empowering project,53100.0,101185,successful,2353,US,USD,2021-04-11,2021-04-20
subcat3,cat3,692,Gonzalez-Snow,Polarized user-facing interface,5000.0,6775,successful,78,IT,EUR,2020-12-20,2021-11-30
subcat2,cat2,864,Murphy LLC,Customer-focused non-volatile framework,9400.0,968,failed,10,US,USD,2021-02-20,2021-06-15
subcat4,cat4,1349,Taylor-Rowe,Synchronized multimedia frame,110800.0,72623,failed,2201,US,USD,2021-06-07,2021-11-22
subcat4,cat4,1582,Henderson Ltd,Open-architected stable algorithm,93800.0,45987,failed,676,US,USD,2020-11-29,2021-05-06
subcat11,cat5,2862,Moss-Guzman,Cross-platform optimizing website,1300.0,10243,successful,174,CH,CHF,2020-09-07,2021-02-12
subcat4,cat4,23,Webb Group,Public-key actuating projection,108700.0,87293,failed,831,US,USD,2020-12-17,2021-03-13
subcat7,cat5,526,Brooks-Rodriguez,Implemented intangible instruction set,5100.0,5421,successful,164,US,USD,2021-02-18,2021-04-08
subcat4,cat4,2134,Thomas Ltd,Cross-group interactive architecture,8700.0,4414,canceled,56,CH,CHF,2021-11-14,2021-12-25
subcat11,cat5,422,Williams and Sons,Centralized asymmetric framework,5100.0,10981,successful,161,US,USD,2021-03-06,2021-06-14
subcat2,cat2,988,"Vega, Chan and Carney",Down-sized systematic utilization,7400.0,10451,successful,138,US,USD,2021-04-17,2021-11-17
subcat3,cat3,812,Byrd Group,Profound fault-tolerant model,88900.0,102535,successful,3308,US,USD,2021-09-24,2021-09-27
subcat11,cat5,1589,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700.0,12939,successful,127,AU,AUD,2021-10-06,2021-11-15
subcat18,cat2,2504,Smith-Brown,Object-based content-based ability,1500.0,10946,successful,207,IT,EUR,2020-11-30,2021-07-18
subcat2,cat2,1707,Vance-Glover,Progressive coherent secured line,61200.0,60994,failed,859,CA,CAD,2021-02-26,2021-11-05
subcat11,cat5,3138,Joyce PLC,Synchronized directional capability,3600.0,3174,live,31,US,USD,2020-09-24,2021-05-17
subcat4,cat4,120,Kennedy-Miller,Cross-platform composite migration,9000.0,3351,failed,45,US,USD,2020-03-07,2021-03-24
subcat4,cat4,265,White-Obrien,Operative local pricing structure,185900.0,56774,canceled,1113,US,USD,2021-11-25,2021-12-30
subcat1,cat1,2499,"Stafford, Hess and Raymond",Optional web-enabled extranet,2100.0,540,failed,6,US,USD,2021-09-22,2022-01-17
subcat4,cat4,127,"Jordan, Schneider and Hall",Reduced 6thgeneration intranet,2000.0,680,failed,7,US,USD,2021-08-11,2021-10-03
subcat10,cat6,1705,"Rodriguez, Cox and Rodriguez",Networked disintermediate leverage,1100.0,13045,successful,181,CH,CHF,2020-06-08,2021-04-30
subcat2,cat2,415,Welch Inc,Optional optimal website,6600.0,8276,successful,110,US,USD,2021-10-05,2021-12-17
subcat7,cat5,3042,Vasquez Inc,Stand-alone asynchronous functionalities,7100.0,1022,failed,31,US,USD,2020-12-01,2021-07-01
subcat21,cat7,2098,Freeman-Ferguson,Profound full-range open system,7800.0,4275,failed,78,US,USD,2021-02-09,2021-04-13
subcat3,cat3,1015,"Houston, Moore and Rogers",Optional tangible utilization,7600.0,8332,successful,185,US,USD,2021-08-11,2021-11-22
subcat4,cat4,2454,Small-Fuentes,Seamless maximized product,3400.0,6408,successful,121,US,USD,2020-04-10,2021-01-27
subcat4,cat4,662,Reid-Day,Devolved tertiary time-frame,84500.0,73522,failed,1225,GB,GBP,2021-07-12,2021-08-28
subcat2,cat2,751,Wallace LLC,Centralized regional function,100.0,1,failed,1,CH,CHF,2021-06-16,2021-07-15
subcat15,cat8,2336,Olson-Bishop,User-friendly high-level initiative,2300.0,4667,successful,106,US,USD,2020-11-03,2021-10-28
subcat15,cat8,1757,"Rodriguez, Anderson and Porter",Reverse-engineered zero-defect infrastructure,6200.0,12216,successful,142,US,USD,2020-09-29,2021-09-06
subcat4,cat4,2779,"Perez, Brown and Meyers",Stand-alone background customer loyalty,6100.0,6527,successful,233,US,USD,2020-07-16,2021-07-11
subcat2,cat2,1698,English-Mccullough,Business-focused discrete software,2600.0,6987,successful,218,US,USD,2021-05-30,2021-09-18
subcat5,cat5,550,Smith-Nguyen,Advanced intermediate Graphic Interface,9700.0,4932,failed,67,AU,AUD,2021-01-17,2021-06-11
subcat7,cat5,746,Harmon-Madden,Adaptive holistic hub,700.0,8262,successful,76,US,USD,2020-10-03,2021-07-29
subcat4,cat4,906,Walker-Taylor,Automated uniform concept,700.0,1848,successful,43,US,USD,2021-05-24,2021-09-10
subcat1,cat1,3098,"Harris, Medina and Mitchell",Enhanced regional flexibility,5200.0,1583,failed,19,US,USD,2021-01-01,2021-05-10
subcat5,cat5,1052,Williams and Sons,Public-key bottom-line algorithm,140800.0,88536,failed,2108,CH,CHF,2020-07-11,2021-03-26
subcat4,cat4,1073,Ball-Fisher,Multi-layered intangible instruction set,6400.0,12360,successful,221,US,USD,2020-08-18,2021-01-27
subcat12,cat7,1327,"Page, Holt and Mack",Fundamental methodical emulation,92500.0,71320,failed,679,US,USD,2021-07-31,2021-10-13
subcat10,cat6,1849,Landry Group,Expanded value-added hardware,59700.0,134640,successful,2805,CA,CAD,2020-12-16,2021-06-10
subcat12,cat7,1550,Buckley Group,Diverse high-level attitude,3200.0,7661,successful,68,US,USD,2020-11-28,2021-02-28
subcat2,cat2,2139,Vincent PLC,Visionary 24hour analyzer,3200.0,2950,failed,36,DK,DKK,2021-08-12,2021-12-25
subcat2,cat2,2442,Watson-Douglas,Centralized bandwidth-monitored leverage,9000.0,11721,successful,183,CA,CAD,2021-03-28,2021-11-26
subcat4,cat4,108,"Jones, Casey and Jones",Ergonomic mission-critical moratorium,2300.0,14150,successful,133,US,USD,2020-12-05,2021-02-26
subcat10,cat6,322,Alvarez-Bauer,Front-line intermediate moderator,51300.0,189192,successful,2489,IT,EUR,2020-10-24,2021-04-23
subcat4,cat4,2060,Martinez LLC,Automated local secured line,700.0,7664,successful,69,US,USD,2021-11-09,2022-01-11
subcat12,cat7,589,Buck-Khan,Integrated bandwidth-monitored alliance,8900.0,4509,failed,47,US,USD,2021-02-01,2021-09-25
subcat2,cat2,198,"Valdez, Williams and Meyer",Cross-group heuristic forecast,1500.0,12009,successful,279,GB,GBP,2021-02-12,2021-12-03
subcat5,cat5,1485,Alvarez-Andrews,Extended impactful secured line,4900.0,14273,successful,210,US,USD,2021-01-07,2021-11-08
